1,0.6552765262558272,0.6522724989213442,0.6578947368421053
2,0.5952929816159763,0.6520729755100451,0.6578947368421053
3,0.5813203914777229,0.6473011986205452,0.6578947368421053
4,0.5715228603466561,0.6428988783767349,0.6578947368421053
5,0.5622598573957619,0.6290600601779787,0.6578947368421053
6,0.5465555520434129,0.593976570979545,0.6578947368421053
7,0.533007165956262,0.5860849454214698,0.6842105263157895
8,0.5207543810094265,0.5892418489644402,0.7105263157894737
9,0.5117562656584931,0.563491025449414,0.7105263157894737
10,0.4947584519701961,0.5876527354121208,0.7105263157894737
11,0.4940759898163378,0.5346086317379224,0.7368421052631579
12,0.4849994811229408,0.5405915256001448,0.7368421052631579
13,0.47985677649021935,0.5112596307145921,0.7894736842105263
14,0.4704959965556076,0.5169689888624769,0.7368421052631579
15,0.4703139254063564,0.5017685492179895,0.7894736842105263
16,0.4592918252670451,0.5100452721511063,0.7368421052631579
17,0.45512023906370525,0.4943194822653344,0.7894736842105263
18,0.45129357538137,0.5134630517936066,0.7368421052631579
19,0.4472872311567986,0.538727971185979,0.7368421052631579
20,0.4425498673349227,0.4870450354524349,0.7631578947368421
21,0.43824425646054904,0.4772177408204267,0.7894736842105263
22,0.43530026895582286,0.4761310663858527,0.7894736842105263
23,0.4293481453664993,0.46205586136171695,0.7631578947368421
24,0.42830527713522315,0.46245216460604416,0.7631578947368421
25,0.42418068733164355,0.4745401043052736,0.7631578947368421
26,0.42393486517922657,0.46938677259573813,0.7894736842105263
27,0.4234514455433543,0.46434494460883896,0.7894736842105263
28,0.41506198140498446,0.460541542129297,0.7631578947368421
29,0.4137370207248942,0.44952102760343177,0.7631578947368421
30,0.4138811088632792,0.45914664286139767,0.7368421052631579
31,0.4089778050853822,0.479059060741412,0.7105263157894737
32,0.40431207839375066,0.43099393087782356,0.8157894736842105
33,0.4117820578700814,0.4306444934520282,0.7894736842105263
34,0.40971067335187017,0.45219653893850353,0.7105263157894737
35,0.40602596528141904,0.4616328414137426,0.7368421052631579
36,0.40315401342109236,0.49136031350415005,0.6842105263157895
37,0.40426611953635555,0.4377385454350396,0.7105263157894737
38,0.40213063354971573,0.47201384030478566,0.7105263157894737
39,0.4027830307298389,0.4396123672394376,0.7105263157894737
40,0.3912810879685965,0.49924366989810215,0.6842105263157895
41,0.40283577988463404,0.42040169248847586,0.7631578947368421
42,0.39834566770342034,0.409092123865297,0.8157894736842105
43,0.40336003710858914,0.4416693325497602,0.7105263157894737
44,0.39753664867021143,0.41770007760312994,0.7631578947368421
45,0.39918308244331885,0.42402782884279366,0.7368421052631579
46,0.39753316361824736,0.4297625465612662,0.7368421052631579
47,0.3891031123808046,0.40850861262726157,0.7631578947368421
48,0.39621568036167637,0.4396584074159986,0.7105263157894737
49,0.39447879104409367,0.45936424226353045,0.7368421052631579
50,0.39494574436991425,0.4188905342629081,0.7368421052631579
